"id_muni2015","name_muni2015_en","name_muni2015_jp","totalpop1980","totalpop1981","totalpop1982","totalpop1983","totalpop1984","totalpop1985","totalpop1986","totalpop1987","totalpop1988","totalpop1989","totalpop1990","totalpop1991","totalpop1992","totalpop1993","totalpop1994","totalpop1995","totalpop1996","totalpop1997","totalpop1998","totalpop1999","totalpop2000","totalpop2001","totalpop2002","totalpop2003","totalpop2004","totalpop2005","totalpop2006","totalpop2007","totalpop2008","totalpop2009","totalpop2010","totalpop2011","totalpop2012","totalpop2013","totalpop2014","totalpop2015","totalpop2016","totalpop2017","totalpop2018","totalpop2019","totalpop2020","totalpop2021","totalpop2022","totalpop2023","totalpop2024","totalpop2025","totalpop2026","totalpop2027","totalpop2028","totalpop2029","totalpop2030","totalpop2031","totalpop2032","totalpop2033","totalpop2034","totalpop2035","totalpop2036","totalpop2037","totalpop2038","totalpop2039","totalpop2040","totalpop2041","totalpop2042","totalpop2043","totalpop2044","totalpop2045","totalpop2046","totalpop2047","totalpop2048","totalpop2049","totalpop2050"
1367,"Hiyamashinkokyoku, Okushiri-cho, Hokkaido","北海道 檜山振興局 奥尻町",5490,5406,5322,5237,5153,5069,4976,4883,4790,4697,4604,4543,4483,4422,4362,4301,4225,4149,4073,3997,3921,3865,3810,3754,3699,3643,3521,3399,3277,3155,3033,2964,2896,2827,2759,2690,2634,2578,2522,2466,2410,2349,2289,2228,2168,2107,2055,2003,1950,1898,1846,1796,1747,1697,1648,1598,1551,1504,1456,1409,1362,1320,1277,1235,1192,1150,1113,1077,1040,1004,967
1370,"Hiyamashinkokyoku, Imakane-cho, Hokkaido","北海道 檜山振興局 今金町",9241,9079,8917,8755,8593,8431,8287,8143,7998,7854,7710,7611,7512,7412,7313,7214,7152,7091,7029,6968,6906,6818,6730,6642,6554,6466,6410,6354,6298,6242,6186,6074,5963,5851,5740,5628,5517,5406,5294,5183,5072,4962,4852,4742,4632,4522,4433,4343,4254,4164,4075,3987,3900,3812,3725,3637,3556,3476,3395,3315,3234,3160,3086,3012,2938,2864,2794,2724,2653,2583,2513
1371,"Hiyamashinkokyoku, Setana-cho, Hokkaido","北海道 檜山振興局 せたな町",16051,15870,15688,15507,15325,15144,14793,14442,14091,13740,13389,13200,13012,12823,12635,12446,12325,12204,12084,11963,11842,11623,11404,11186,10967,10748,10516,10285,10053,9822,9590,9367,9143,8920,8696,8473,8258,8043,7828,7613,7398,7217,7035,6854,6672,6491,6328,6165,6001,5838,5675,5523,5371,5218,5066,4914,4774,4635,4495,4356,4216,4090,3965,3839,3714,3588,3477,3366,3255,3144,3033
1391,"Shiribeshisogoshinkokyoku, Shimamaki-mura, Hokkaido","北海道 後志総合振興局 島牧村",3138,3064,2990,2915,2841,2767,2714,2661,2608,2555,2502,2462,2422,2381,2341,2301,2286,2270,2255,2239,2224,2178,2133,2087,2042,1996,1953,1910,1867,1824,1781,1725,1668,1612,1555,1499,1470,1442,1413,1385,1356,1322,1288,1254,1220,1186,1160,1134,1107,1081,1055,1030,1005,979,954,929,907,884,862,839,817,800,783,765,748,731,715,698,682,665,649
1392,"Shiribeshisogoshinkokyoku, Suttsu-cho, Hokkaido","北海道 後志総合振興局 寿都町",5925,5839,5754,5668,5583,5497,5369,5241,5114,4986,4858,4767,4677,4586,4496,4405,4347,4289,4230,4172,4114,4040,3966,3892,3818,3744,3684,3624,3563,3503,3443,3382,3321,3259,3198,3137,3077,3017,2958,2898,2838,2781,2724,2667,2610,2553,2503,2453,2404,2354,2304,2261,2217,2174,2130,2087,2047,2007,1966,1926,1886,1850,1815,1779,1744,1708,1674,1640,1606,1572,1538
1393,"Shiribeshisogoshinkokyoku, Kuromatsunai-cho, Hokkaido","北海道 後志総合振興局 黒松内町",4532,4468,4405,4341,4278,4214,4157,4099,4042,3984,3927,3917,3906,3896,3885,3875,3822,3768,3715,3661,3608,3578,3548,3517,3487,3457,3416,3374,3333,3291,3250,3216,3183,3149,3116,3082,3024,2966,2907,2849,2791,2742,2693,2644,2595,2546,2499,2452,2404,2357,2310,2271,2232,2192,2153,2114,2075,2035,1996,1956,1917,1878,1839,1799,1760,1721,1681,1641,1601,1561,1521
1394,"Shiribeshisogoshinkokyoku, Rankoshi-cho, Hokkaido","北海道 後志総合振興局 蘭越町",8055,7955,7854,7754,7653,7553,7440,7326,7213,7099,6986,6879,6772,6664,6557,6450,6403,6356,6309,6262,6215,6132,6050,5967,5885,5802,5700,5598,5496,5394,5292,5202,5112,5023,4933,4843,4788,4733,4678,4623,4568,4494,4419,4345,4270,4196,4126,4057,3987,3918,3848,3781,3715,3648,3582,3515,3454,3394,3333,3273,3212,3152,3092,3031,2971,2911,2857,2803,2748,2694,2640
1395,"Shiribeshisogoshinkokyoku, Niseko-cho, Hokkaido","北海道 後志総合振興局 ニセコ町",4567,4572,4577,4583,4588,4593,4577,4560,4544,4527,4511,4537,4563,4589,4615,4641,4623,4606,4588,4571,4553,4576,4599,4623,4646,4669,4700,4731,4761,4792,4823,4850,4877,4904,4931,4958,4981,5004,5028,5051,5074,5077,5079,5082,5084,5087,5087,5087,5088,5088,5088,5083,5077,5072,5066,5061,5051,5042,5032,5023,5013,4999,4984,4970,4955,4941,4923,4905,4888,4870,4852
1396,"Shiribeshisogoshinkokyoku, Makkari-mura, Hokkaido","北海道 後志総合振興局 真狩村",3140,3118,3095,3073,3050,3028,2988,2947,2907,2866,2826,2791,2755,2720,2684,2649,2626,2604,2581,2559,2536,2500,2463,2427,2390,2354,2321,2288,2255,2222,2189,2172,2155,2137,2120,2103,2091,2080,2068,2057,2045,2016,1987,1958,1929,1900,1873,1846,1819,1792,1765,1740,1715,1691,1666,1641,1619,1597,1574,1552,1530,1510,1490,1471,1451,1431,1411,1392,1372,1353,1333
1397,"Shiribeshisogoshinkokyoku, Rusutsu-mura, Hokkaido","北海道 後志総合振興局 留寿都村",2075,2094,2113,2133,2152,2171,2211,2250,2290,2329,2369,2373,2377,2380,2384,2388,2356,2324,2291,2259,2227,2215,2202,2190,2177,2165,2139,2113,2086,2060,2034,2009,1983,1958,1932,1907,1908,1909,1909,1910,1911,1887,1863,1839,1815,1791,1771,1751,1731,1711,1691,1673,1655,1638,1620,1602,1586,1570,1553,1537,1521,1504,1487,1471,1454,1437,1420,1403,1386,1369,1352
1398,"Shiribeshisogoshinkokyoku, Kimobetsu-cho, Hokkaido","北海道 後志総合振興局 喜茂別町",4085,4018,3951,3883,3816,3749,3647,3545,3444,3342,3240,3198,3156,3113,3071,3029,2992,2955,2917,2880,2843,2816,2789,2761,2734,2707,2664,2620,2577,2533,2490,2451,2412,2372,2333,2294,2266,2239,2211,2184,2156,2119,2083,2046,2010,1973,1947,1921,1895,1869,1843,1818,1794,1769,1745,1720,1698,1676,1653,1631,1609,1590,1571,1552,1533,1514,1495,1475,1456,1436,1417
1399,"Shiribeshisogoshinkokyoku, Kyogoku-cho, Hokkaido","北海道 後志総合振興局 京極町",4276,4246,4216,4185,4155,4125,4055,3985,3915,3845,3775,3718,3661,3603,3546,3489,3492,3495,3499,3502,3505,3521,3536,3552,3567,3583,3629,3674,3720,3765,3811,3686,3561,3437,3312,3187,3138,3089,3039,2990,2941,2895,2849,2802,2756,2710,2663,2615,2568,2520,2473,2433,2394,2354,2315,2275,2239,2203,2168,2132,2096,2060,2023,1987,1950,1914,1879,1844,1809,1774,1739
1400,"Shiribeshisogoshinkokyoku, Kutchan-cho, Hokkaido","北海道 後志総合振興局 倶知安町",18893,18893,18893,18892,18892,18892,18720,18547,18375,18202,18030,17840,17649,17459,17268,17078,16899,16720,16542,16363,16184,16182,16181,16179,16178,16176,16054,15933,15811,15690,15568,15458,15348,15238,15128,15018,15040,15062,15085,15107,15129,15023,14918,14812,14707,14601,14485,14369,14253,14137,14021,13908,13796,13683,13571,13458,13343,13228,13112,12997,12882,12766,12650,12534,12418,12302,12185,12068,11952,11835,11718
1401,"Shiribeshisogoshinkokyoku, Kyowa-cho, Hokkaido","北海道 後志総合振興局 共和町",7931,8001,8071,8142,8212,8282,8164,8046,7927,7809,7691,7639,7587,7534,7482,7430,7394,7358,7321,7285,7249,7222,7194,7167,7139,7112,6975,6838,6702,6565,6428,6387,6346,6306,6265,6224,6134,6043,5953,5862,5772,5680,5587,5495,5402,5310,5228,5146,5064,4982,4900,4817,4733,4650,4566,4483,4405,4327,4249,4171,4093,4017,3940,3864,3787,3711,3635,3559,3484,3408,3332
1402,"Shiribeshisogoshinkokyoku, Iwanai-cho, Hokkaido","北海道 後志総合振興局 岩内町",22373,22077,21781,21484,21188,20892,20588,20284,19980,19676,19372,19077,18781,18486,18190,17895,17661,17427,17194,16960,16726,16530,16333,16137,15940,15744,15485,15227,14968,14710,14451,14169,13887,13606,13324,13042,12763,12484,12206,11927,11648,11356,11064,10771,10479,10187,9972,9757,9541,9326,9111,8900,8690,8479,8269,8058,7863,7668,7474,7279,7084,6904,6723,6543,6362,6182,6016,5850,5685,5519,5353
1403,"Shiribeshisogoshinkokyoku, Tomari-mura, Hokkaido","北海道 後志総合振興局 泊村",2788,2758,2729,2699,2670,2640,2587,2534,2482,2429,2376,2326,2277,2227,2178,2128,2110,2093,2075,2058,2040,2069,2098,2127,2156,2185,2125,2064,2004,1943,1883,1861,1838,1816,1793,1771,1731,1690,1650,1609,1569,1531,1494,1456,1419,1381,1355,1329,1303,1277,1251,1226,1201,1176,1151,1126,1103,1080,1056,1033,1010,987,964,942,919,896,874,852,830,808,786
1404,"Shiribeshisogoshinkokyoku, Kamoenai-mura, Hokkaido","北海道 後志総合振興局 神恵内村",2014,1971,1927,1884,1840,1797,1757,1717,1676,1636,1596,1573,1550,1527,1504,1481,1450,1419,1387,1356,1325,1324,1323,1321,1320,1319,1280,1240,1201,1161,1122,1098,1075,1051,1028,1004,977,950,924,897,870,844,819,793,768,742,723,703,684,664,645,628,610,593,575,558,542,526,509,493,477,461,445,430,414,398,383,369,354,340,325
1405,"Shiribeshisogoshinkokyoku, Shakotan-cho, Hokkaido","北海道 後志総合振興局 積丹町",4910,4782,4654,4527,4399,4271,4219,4167,4116,4064,4012,3939,3866,3794,3721,3648,3548,3448,3349,3249,3149,3091,3033,2976,2918,2860,2791,2722,2654,2585,2516,2436,2356,2275,2195,2115,2058,2001,1945,1888,1831,1781,1731,1682,1632,1582,1539,1496,1454,1411,1368,1329,1290,1250,1211,1172,1138,1103,1069,1034,1000,971,942,914,885,856,829,802,774,747,720
1406,"Shiribeshisogoshinkokyoku, Furubira-cho, Hokkaido","北海道 後志総合振興局 古平町",5901,5812,5723,5634,5545,5456,5358,5260,5163,5065,4967,4904,4842,4779,4717,4654,4587,4520,4452,4385,4318,4259,4199,4140,4080,4021,3939,3857,3775,3693,3611,3526,3442,3357,3273,3188,3099,3011,2922,2834,2745,2672,2599,2527,2454,2381,2324,2268,2211,2155,2098,2045,1992,1939,1886,1833,1785,1736,1688,1639,1591,1547,1502,1458,1413,1369,1329,1289,1249,1209,1169
1407,"Shiribeshisogoshinkokyoku, Niki-cho, Hokkaido","北海道 後志総合振興局 仁木町",5467,5365,5264,5162,5061,4959,4886,4813,4741,4668,4595,4535,4474,4414,4353,4293,4257,4220,4184,4147,4111,4082,4053,4025,3996,3967,3934,3900,3867,3833,3800,3740,3679,3619,3558,3498,3434,3371,3307,3244,3180,3130,3080,3031,2981,2931,2889,2848,2806,2765,2723,2682,2642,2601,2561,2520,2483,2445,2408,2370,2333,2297,2261,2226,2190,2154,2121,2087,2054,2020,1987
1408,"Shiribeshisogoshinkokyoku, Yoichi-cho, Hokkaido","北海道 後志総合振興局 余市町",26632,26548,26464,26381,26297,26213,26024,25834,25645,25455,25266,25110,24954,24797,24641,24485,24325,24165,24005,23845,23685,23495,23305,23114,22924,22734,22439,22144,21848,21553,21258,20928,20598,20267,19937,19607,19286,18964,18643,18321,18000,17687,17375,17062,16750,16437,16138,15840,15541,15243,14944,14656,14367,14079,13790,13502,13223,12945,12666,12388,12109,11843,11578,11312,11047,10781,10539,10296,10054,9811,9569
1409,"Shiribeshisogoshinkokyoku, Akaigawa-mura, Hokkaido","北海道 後志総合振興局 赤井川村",1485,1480,1475,1470,1465,1460,1462,1464,1466,1468,1470,1486,1503,1519,1536,1552,1544,1536,1528,1520,1512,1472,1431,1391,1350,1310,1300,1291,1281,1272,1262,1234,1206,1177,1149,1121,1130,1139,1147,1156,1165,1150,1135,1121,1106,1091,1081,1070,1060,1049,1039,1029,1018,1008,997,987,974,962,949,937,924,914,904,895,885,875,864,853,843,832,821
1423,"Sorachisogoshinkokyoku, Namporo-cho, Hokkaido","北海道 空知総合振興局 南幌町",5444,5506,5568,5631,5693,5755,5737,5719,5701,5683,5665,6336,7007,7678,8349,9020,9174,9329,9483,9638,9792,9746,9701,9655,9610,9564,9407,9250,9092,8935,8778,8608,8438,8267,8097,7927,7805,7684,7562,7441,7319,7395,7471,7546,7622,7698,7559,7420,7281,7142,7003,6867,6732,6596,6461,6325,6194,6063,5931,5800,5669,5534,5399,5265,5130,4995,4866,4738,4609,4481,4352
1424,"Sorachisogoshinkokyoku, Naie-cho, Hokkaido","北海道 空知総合振興局 奈井江町",8648,8645,8642,8640,8637,8634,8522,8410,8299,8187,8075,7993,7912,7830,7749,7667,7595,7524,7452,7381,7309,7214,7120,7025,6931,6836,6708,6579,6451,6322,6194,6090,5986,5882,5778,5674,5563,5452,5342,5231,5120,5017,4914,4812,4709,4606,4511,4417,4322,4228,4133,4038,3943,3849,3754,3659,3570,3481,3391,3302,3213,3130,3047,2964,2881,2798,2721,2645,2568,2492,2415
1425,"Sorachisogoshinkokyoku, Kamisunagawa-cho, Hokkaido","北海道 空知総合振興局 上砂川町",10790,10524,10258,9991,9725,9459,8855,8251,7648,7044,6440,6322,6205,6087,5970,5852,5716,5580,5443,5307,5171,5091,5011,4930,4850,4770,4633,4496,4360,4223,4086,3965,3843,3722,3600,3479,3351,3224,3096,2969,2841,2743,2645,2548,2450,2352,2276,2200,2123,2047,1971,1903,1835,1766,1698,1630,1571,1511,1452,1392,1333,1286,1239,1193,1146,1099,1058,1017,977,936,895
1427,"Sorachisogoshinkokyoku, Yuni-cho, Hokkaido","北海道 空知総合振興局 由仁町",9000,8885,8770,8656,8541,8426,8303,8179,8056,7932,7809,7697,7585,7474,7362,7250,7182,7114,7046,6978,6910,6823,6737,6650,6564,6477,6361,6245,6128,6012,5896,5780,5663,5547,5430,5314,5216,5117,5019,4920,4822,4718,4614,4509,4405,4301,4207,4113,4019,3925,3831,3739,3646,3554,3461,3369,3283,3198,3112,3027,2941,2863,2786,2708,2631,2553,2480,2407,2334,2261,2188
1428,"Sorachisogoshinkokyoku, Naganuma-cho, Hokkaido","北海道 空知総合振興局 長沼町",13354,13267,13181,13094,13008,12921,12793,12665,12538,12410,12282,12284,12286,12289,12291,12293,12325,12357,12388,12420,12452,12442,12432,12421,12411,12401,12259,12117,11975,11833,11691,11568,11445,11322,11199,11076,10919,10761,10604,10446,10289,10129,9969,9810,9650,9490,9330,9169,9009,8848,8688,8531,8375,8218,8062,7905,7754,7604,7453,7303,7152,7004,6856,6708,6560,6412,6271,6130,5989,5848,5707
1429,"Sorachisogoshinkokyoku, Kuriyama-cho, Hokkaido","北海道 空知総合振興局 栗山町",17482,17358,17233,17109,16984,16860,16708,16556,16405,16253,16101,16002,15902,15803,15703,15604,15453,15301,15150,14998,14847,14748,14649,14550,14451,14352,14150,13947,13745,13542,13340,13141,12942,12742,12543,12344,12130,11915,11701,11486,11272,11078,10885,10691,10498,10304,10111,9918,9726,9533,9340,9150,8959,8769,8578,8388,8211,8034,7857,7680,7503,7337,7172,7006,6841,6675,6523,6372,6220,6069,5917
1430,"Sorachisogoshinkokyoku, Tsukigata-cho, Hokkaido","北海道 空知総合振興局 月形町",5427,5517,5608,5698,5789,5879,5811,5742,5674,5605,5537,5492,5446,5401,5355,5310,5277,5244,5210,5177,5144,5072,5000,4929,4857,4785,4800,4815,4829,4844,4859,4803,4746,4690,4633,4577,4400,4223,4045,3868,3691,3615,3539,3464,3388,3312,3276,3240,3204,3168,3132,3098,3064,3031,2997,2963,2931,2899,2868,2836,2804,2774,2743,2713,2682,2652,2624,2596,2568,2540,2512
1431,"Sorachisogoshinkokyoku, Urausu-cho, Hokkaido","北海道 空知総合振興局 浦臼町",3654,3603,3552,3502,3451,3400,3332,3263,3195,3126,3058,3017,2976,2936,2895,2854,2812,2770,2727,2685,2643,2598,2553,2507,2462,2417,2375,2333,2290,2248,2206,2162,2118,2073,2029,1985,1934,1884,1833,1783,1732,1689,1646,1603,1560,1517,1482,1446,1411,1375,1340,1306,1272,1238,1204,1170,1141,1112,1083,1054,1025,999,973,946,920,894,872,849,827,804,782
1432,"Sorachisogoshinkokyoku, Shintotsukawa-cho, Hokkaido","北海道 空知総合振興局 新十津川町",9429,9365,9302,9238,9175,9111,9046,8981,8917,8852,8787,8702,8617,8533,8448,8363,8304,8245,8185,8126,8067,7990,7914,7837,7761,7684,7597,7510,7423,7336,7249,7165,7082,6998,6915,6831,6762,6692,6623,6553,6484,6387,6289,6192,6094,5997,5898,5798,5699,5599,5500,5403,5305,5208,5110,5013,4922,4831,4740,4649,4558,4471,4384,4296,4209,4122,4040,3959,3877,3796,3714
1433,"Sorachisogoshinkokyoku, Moseushi-cho, Hokkaido","北海道 空知総合振興局 妹背牛町",6136,6025,5915,5804,5694,5583,5467,5351,5234,5118,5002,4903,4804,4706,4607,4508,4453,4398,4342,4287,4232,4174,4116,4059,4001,3943,3847,3751,3654,3558,3462,3388,3314,3239,3165,3091,3011,2932,2852,2773,2693,2618,2543,2467,2392,2317,2251,2184,2118,2051,1985,1925,1864,1804,1743,1683,1630,1576,1523,1469,1416,1369,1322,1276,1229,1182,1143,1104,1066,1027,988
1434,"Sorachisogoshinkokyoku, Chippubetsu-cho, Hokkaido","北海道 空知総合振興局 秩父別町",4163,4131,4099,4067,4035,4003,3949,3896,3842,3789,3735,3697,3659,3620,3582,3544,3489,3434,3378,3323,3268,3215,3162,3109,3056,3003,2948,2894,2839,2785,2730,2687,2643,2600,2556,2513,2476,2439,2403,2366,2329,2286,2243,2200,2157,2114,2074,2034,1994,1954,1914,1875,1837,1798,1760,1721,1687,1653,1620,1586,1552,1519,1486,1454,1421,1388,1360,1332,1303,1275,1247
1436,"Sorachisogoshinkokyoku, Uryu-cho, Hokkaido","北海道 空知総合振興局 雨竜町",4147,4139,4130,4122,4113,4105,4080,4055,4031,4006,3981,3950,3919,3887,3856,3825,3780,3735,3691,3646,3601,3544,3487,3430,3373,3316,3263,3209,3156,3102,3049,2989,2929,2869,2809,2749,2677,2605,2533,2461,2389,2329,2269,2209,2149,2089,2038,1987,1935,1884,1833,1783,1733,1684,1634,1584,1539,1494,1448,1403,1358,1318,1278,1237,1197,1157,1124,1090,1057,1023,990
1437,"Sorachisogoshinkokyoku, Hokuryu-cho, Hokkaido","北海道 空知総合振興局 北竜町",3569,3508,3448,3387,3327,3266,3215,3163,3112,3060,3009,2964,2919,2875,2830,2785,2740,2696,2651,2607,2562,2525,2488,2450,2413,2376,2339,2303,2266,2230,2193,2151,2108,2066,2023,1981,1930,1878,1827,1775,1724,1686,1647,1609,1570,1532,1496,1460,1424,1388,1352,1319,1287,1254,1222,1189,1158,1126,1095,1063,1032,1005,978,952,925,898,874,850,826,802,778
1438,"Sorachisogoshinkokyoku, Numata-cho, Hokkaido","北海道 空知総合振興局 沼田町",6207,6094,5980,5867,5753,5640,5553,5466,5380,5293,5206,5114,5022,4929,4837,4745,4671,4596,4522,4447,4373,4307,4240,4174,4107,4041,3955,3869,3784,3698,3612,3526,3440,3353,3267,3181,3127,3072,3018,2963,2909,2849,2789,2730,2670,2610,2554,2498,2443,2387,2331,2280,2229,2178,2127,2076,2029,1983,1936,1890,1843,1799,1754,1710,1665,1621,1581,1541,1501,1461,1421
1452,"Kamikawasogoshinkokyoku, Takasu-cho, Hokkaido","北海道 上川総合振興局 鷹栖町",7509,7471,7432,7394,7355,7317,7240,7162,7085,7007,6930,6918,6906,6895,6883,6871,6930,6989,7047,7106,7165,7184,7203,7223,7242,7261,7278,7295,7311,7328,7345,7280,7214,7149,7083,7018,6928,6838,6747,6657,6567,6475,6383,6290,6198,6106,6015,5923,5832,5740,5649,5566,5482,5399,5315,5232,5151,5070,4988,4907,4826,4748,4670,4593,4515,4437,4356,4275,4194,4113,4032
1453,"Kamikawasogoshinkokyoku, Higashikagura-cho, Hokkaido","北海道 上川総合振興局 東神楽町",5425,5474,5523,5571,5620,5669,5688,5707,5725,5744,5763,6146,6528,6911,7293,7676,7766,7856,7947,8037,8127,8340,8554,8767,8981,9194,9214,9233,9253,9272,9292,9480,9668,9857,10045,10233,10212,10191,10169,10148,10127,10101,10075,10048,10022,9996,9947,9898,9848,9799,9750,9691,9631,9572,9512,9453,9387,9321,9256,9190,9124,9046,8968,8891,8813,8735,8646,8557,8467,8378,8289
1454,"Kamikawasogoshinkokyoku, Toma-cho, Hokkaido","北海道 上川総合振興局 当麻町",9619,9504,9389,9274,9159,9044,8912,8780,8647,8515,8383,8285,8187,8089,7991,7893,7843,7793,7743,7693,7643,7609,7575,7541,7507,7473,7396,7319,7241,7164,7087,7007,6928,6848,6769,6689,6615,6541,6467,6393,6319,6216,6113,6011,5908,5805,5705,5604,5504,5403,5303,5207,5111,5014,4918,4822,4732,4641,4551,4460,4370,4282,4194,4107,4019,3931,3850,3769,3687,3606,3525
1455,"Kamikawasogoshinkokyoku, Pippu-cho, Hokkaido","北海道 上川総合振興局 比布町",5806,5736,5666,5597,5527,5457,5366,5276,5185,5095,5004,4940,4876,4811,4747,4683,4662,4640,4619,4597,4576,4529,4482,4434,4387,4340,4280,4221,4161,4102,4042,3989,3936,3883,3830,3777,3726,3674,3623,3571,3520,3466,3411,3357,3302,3248,3192,3135,3079,3022,2966,2911,2856,2800,2745,2690,2638,2585,2533,2480,2428,2382,2336,2290,2244,2198,2154,2109,2065,2020,1976
1456,"Kamikawasogoshinkokyoku, Aibetsu-cho, Hokkaido","北海道 上川総合振興局 愛別町",5815,5725,5634,5544,5453,5363,5237,5112,4986,4861,4735,4652,4570,4487,4405,4322,4271,4219,4168,4116,4065,4000,3935,3869,3804,3739,3657,3575,3492,3410,3328,3258,3187,3117,3046,2976,2902,2828,2753,2679,2605,2535,2464,2394,2323,2253,2192,2131,2069,2008,1947,1891,1835,1779,1723,1667,1617,1568,1518,1469,1419,1375,1330,1286,1241,1197,1160,1122,1085,1047,1010
1457,"Kamikawasogoshinkokyoku, Kamikawa-cho, Hokkaido","北海道 上川総合振興局 上川町",9302,9045,8788,8532,8275,8018,7748,7478,7208,6938,6668,6591,6515,6438,6362,6285,6172,6058,5945,5831,5718,5610,5501,5393,5284,5176,5047,4918,4790,4661,4532,4434,4337,4239,4142,4044,3935,3826,3718,3609,3500,3406,3312,3218,3124,3030,2944,2858,2772,2686,2600,2523,2447,2370,2294,2217,2150,2082,2015,1947,1880,1822,1764,1705,1647,1589,1539,1489,1438,1388,1338
